[2026-09-25T19:30:39.899Z] GET https://fonts.googleapis.com/css2?family=Barlow+Condensed:wght@500;600;700&family=DM+Sans:wght@400;500;600;700&family=IBM+Plex+Mono:wght@400;500&display=swap → 200 (?ms, 11497B)
[2026-09-25T19:30:39.899Z] GET http://127.0.0.1:8787/style.css → 200 (?ms, 33878B)
[2026-09-25T19:30:39.899Z] GET http://127.0.0.1:8787/script.js → 200 (?ms, 5056B)
[2026-09-25T19:30:39.899Z] GET http://127.0.0.1:8787/assets/muscatine-800.webp → 200 (?ms, 58002B)
[2026-09-25T19:30:39.900Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4-Lwz3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:39.900Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4873z3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:39.900Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:39.900Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:39.900Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:40.826Z] GET http://127.0.0.1:8787/index.html → 200 (?ms, 18333B)
[2026-09-25T19:30:40.829Z] GET https://fonts.googleapis.com/css2?family=Barlow+Condensed:wght@500;600;700&family=DM+Sans:wght@400;500;600;700&family=IBM+Plex+Mono:wght@400;500&display=swap → 200 (?ms, 11497B)
[2026-09-25T19:30:40.829Z] GET http://127.0.0.1:8787/style.css → 200 (?ms, 33878B)
[2026-09-25T19:30:40.829Z] GET http://127.0.0.1:8787/script.js → 200 (?ms, 5056B)
[2026-09-25T19:30:40.829Z] GET http://127.0.0.1:8787/assets/muscatine-800.webp → 200 (?ms, 58002B)
[2026-09-25T19:30:40.830Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4-Lwz3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:40.830Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4873z3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:40.830Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:40.830Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:40.830Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:41.453Z] GET http://127.0.0.1:8787/index.html → 200 (1ms, 18333B)
[2026-09-25T19:30:41.457Z] GET https://fonts.googleapis.com/css2?family=Barlow+Condensed:wght@500;600;700&family=DM+Sans:wght@400;500;600;700&family=IBM+Plex+Mono:wght@400;500&display=swap → 200 (?ms, 11497B)
[2026-09-25T19:30:41.457Z] GET http://127.0.0.1:8787/style.css → 200 (?ms, 33878B)
[2026-09-25T19:30:41.457Z] GET http://127.0.0.1:8787/script.js → 200 (?ms, 5056B)
[2026-09-25T19:30:41.457Z] GET http://127.0.0.1:8787/assets/muscatine-800.webp → 200 (?ms, 58002B)
[2026-09-25T19:30:41.458Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4-Lwz3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:41.458Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4873z3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:41.458Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:41.458Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:41.458Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:46.654Z] GET http://127.0.0.1:8787/funding.html → 200 (1ms, 7954B)
[2026-09-25T19:30:46.657Z] GET https://fonts.googleapis.com/css2?family=Barlow+Condensed:wght@500;600;700&family=DM+Sans:wght@400;500;600;700&family=IBM+Plex+Mono:wght@400;500&display=swap → 200 (1ms, 11497B)
[2026-09-25T19:30:46.658Z] GET http://127.0.0.1:8787/style.css → 304 (?ms, ?B)
[2026-09-25T19:30:46.658Z] GET http://127.0.0.1:8787/script.js → 304 (?ms, ?B)
[2026-09-25T19:30:46.659Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4-Lwz3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:46.659Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4873z3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:46.659Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:46.659Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:46.659Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:47.567Z] GET http://127.0.0.1:8787/index.html → 200 (1ms, 18333B)
[2026-09-25T19:30:47.570Z] GET https://fonts.googleapis.com/css2?family=Barlow+Condensed:wght@500;600;700&family=DM+Sans:wght@400;500;600;700&family=IBM+Plex+Mono:wght@400;500&display=swap → 200 (1ms, 11497B)
[2026-09-25T19:30:47.571Z] GET http://127.0.0.1:8787/style.css → 200 (?ms, 33878B)
[2026-09-25T19:30:47.571Z] GET http://127.0.0.1:8787/script.js → 200 (?ms, 5056B)
[2026-09-25T19:30:47.571Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4-Lwz3bWuYMBYro.woff2 → 200 (1ms, ?B)
[2026-09-25T19:30:47.572Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4873z3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:47.572Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:47.572Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:47.572Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:47.889Z] GET http://127.0.0.1:8787/terms/ → 200 (1ms, 6452B)
[2026-09-25T19:30:47.893Z] GET https://fonts.googleapis.com/css2?family=Barlow+Condensed:wght@500;600;700&family=DM+Sans:wght@400;500;600;700&family=IBM+Plex+Mono:wght@400;500&display=swap → 200 (?ms, 11497B)
[2026-09-25T19:30:47.893Z] GET http://127.0.0.1:8787/style.css → 200 (?ms, 33878B)
[2026-09-25T19:30:47.893Z] GET http://127.0.0.1:8787/script.js → 200 (?ms, 5056B)
[2026-09-25T19:30:47.893Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4-Lwz3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:47.893Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4873z3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:47.894Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:47.894Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:47.894Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:48.037Z] GET http://127.0.0.1:8787/404.html → 200 (1ms, ?B)
[2026-09-25T19:30:48.041Z] GET https://fonts.googleapis.com/css2?family=Barlow+Condensed:wght@500;600;700&family=DM+Sans:wght@400;500;600;700&family=IBM+Plex+Mono:wght@400;500&display=swap → 200 (?ms, 11497B)
[2026-09-25T19:30:48.041Z] GET http://127.0.0.1:8787/style.css → 200 (?ms, 33878B)
[2026-09-25T19:30:48.041Z] GET http://127.0.0.1:8787/script.js → 200 (?ms, 5056B)
[2026-09-25T19:30:48.041Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4-Lwz3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:48.041Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4873z3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:48.041Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:48.041Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, ?B)
[2026-09-25T19:30:48.042Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:07.835Z] GET http://127.0.0.1:8787/index.html → 200 (1ms, 18333B)
[2026-09-25T19:31:07.838Z] GET https://fonts.googleapis.com/css2?family=Barlow+Condensed:wght@500;600;700&family=DM+Sans:wght@400;500;600;700&family=IBM+Plex+Mono:wght@400;500&display=swap → 200 (?ms, 11497B)
[2026-09-25T19:31:07.838Z] GET http://127.0.0.1:8787/style.css → 304 (1ms, ?B)
[2026-09-25T19:31:07.838Z] GET http://127.0.0.1:8787/script.js → 304 (10ms, ?B)
[2026-09-25T19:31:07.847Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4-Lwz3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:07.847Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4873z3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:07.847Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:07.848Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:07.848Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:08.522Z] GET http://127.0.0.1:8787/index.html → 200 (1ms, 18333B)
[2026-09-25T19:31:08.526Z] GET https://fonts.googleapis.com/css2?family=Barlow+Condensed:wght@500;600;700&family=DM+Sans:wght@400;500;600;700&family=IBM+Plex+Mono:wght@400;500&display=swap → 200 (?ms, 11497B)
[2026-09-25T19:31:08.526Z] GET http://127.0.0.1:8787/style.css → 200 (?ms, 33878B)
[2026-09-25T19:31:08.526Z] GET http://127.0.0.1:8787/script.js → 200 (?ms, 5056B)
[2026-09-25T19:31:08.527Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4-Lwz3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:08.527Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4873z3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:08.527Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:08.527Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:08.527Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:19.412Z] GET http://127.0.0.1:8787/assets/muscatine-800.webp → 200 (3ms, 58002B)
[2026-09-25T19:31:19.434Z] GET http://127.0.0.1:8787/index.html → 200 (1ms, 18333B)
[2026-09-25T19:31:19.437Z] GET https://fonts.googleapis.com/css2?family=Barlow+Condensed:wght@500;600;700&family=DM+Sans:wght@400;500;600;700&family=IBM+Plex+Mono:wght@400;500&display=swap → 200 (?ms, 11497B)
[2026-09-25T19:31:19.437Z] GET http://127.0.0.1:8787/style.css → 304 (1ms, ?B)
[2026-09-25T19:31:19.437Z] GET http://127.0.0.1:8787/script.js → 200 (?ms, 5056B)
[2026-09-25T19:31:19.437Z] GET http://127.0.0.1:8787/assets/muscatine-800.webp → 200 (1ms, 58002B)
[2026-09-25T19:31:19.439Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4-Lwz3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:19.439Z] GET https://fonts.gstatic.com/s/barlowcondensed/v13/HTxwL3I-JCGChYJ8VI-L6OO_au7B4873z3bWuYMBYro.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:19.439Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:19.439Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, ?B)
[2026-09-25T19:31:19.439Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
